"","duration","protocol_type","service","flag","src_bytes","dst_bytes","land","wrong_fragment","urgent","hot","num_failed_logins","logged_in","num_compromised","root_shell","su_attempted","num_root","num_file_creations","num_shells","num_access_files","num_outbound_cmds","is_host_login","is_guest_login","count","srv_count","serror_rate","srv_serror_rate","rerror_rate","srv_rerror_rate","same_srv_rate","diff_srv_rate","srv_diff_host_rate","dst_host_count","dst_host_srv_count","dst_host_same_srv_rate","dst_host_diff_srv_rate","dst_host_same_src_port_rate","dst_host_srv_diff_host_rate","dst_host_serror_rate","dst_host_srv_serror_rate","dst_host_rerror_rate","dst_host_srv_rerror_rate","class"
"13478",0,0.5,0.148148148148148,0,4.80009716289699e-07,1.01015102184601e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.520547945205479,0.518590998043053,0,0,0,0,1,0.01,0,1,0.996078431372549,1,0.01,0,0,0,0,0,0,1
"13505",0,0,0.0740740740740741,0,2.5228417646854e-06,0.000527697202820683,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0469667318982387,0.0489236790606654,0,0,0,0,1,0,0.08,1,1,1,0,0,0,0,0,0,0,1
"13512",0.000495858661916218,0,0.333333333333333,0,7.85876372716158e-06,0.000294508819045245,0,0,0,0.138613861386139,0,1,0,0,0,0,0,0,0,0,0,1,0.00195694716242661,0.00195694716242661,0,0,0,0,1,0,0,0.392156862745098,0.12156862745098,0.31,0.07,0.01,0,0,0,0,0,1
"13521",0,0,0.0740740740740741,0,2.0763210983694e-06,0.00207849243354202,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00195694716242661,0.0587084148727984,0,0,0,0,1,0,0.1,0.803921568627451,1,1,0,0,0.02,0,0,0,0,1
"135710",0,1,0.444444444444444,0,3.34890499736999e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195694716242661,0.00195694716242661,0,0,0,0,1,0,0,0.0745098039215686,0.490196078431373,1,0,1,0.43,0,0,0,0,1
"13613",0,0,0.0740740740740741,0,3.18145974750149e-06,3.74182702458452e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0410958904109589,0.0528375733855186,0,0,0,0,1,0,0.11,1,1,1,0,0,0,0,0,0,0,1
"13656",0,0,0.0740740740740741,0,3.03634053094879e-06,0.000688752267148807,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00195694716242661,0.00978473581213307,0,0,0,0,1,0,0.6,0.756862745098039,1,1,0,0.01,0.03,0,0,0,0,1
"13663",0,0,0.0740740740740741,0,2.2437663482379e-06,0.000163331460997073,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0293542074363992,0.0293542074363992,0,0,0,0,1,0,0,0.0588235294117647,0.270588235294118,1,0,0.07,0.06,0,0,0,0,1
"13671",0,0,0.0740740740740741,0,3.19262276415939e-06,0.000209997592710523,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0234833659491194,0.0273972602739726,0,0,0,0,1,0,0.21,0.0470588235294118,1,1,0,0.08,0.05,0,0,0,0,1
"13709",0,0,0.0740740740740741,0,4.13031616342299e-06,3.89832929557474e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0273972602739726,0.0273972602739726,0,0,0,0,1,0,0,0.952941176470588,1,1,0,0,0.02,0,0,0,0,1
"13721",0,0,0.296296296296296,0,8.93041332631998e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195694716242661,0.00195694716242661,0,0,0,0,1,0,0,0.572549019607843,0.0470588235294118,0.05,0.01,0.01,0.17,0,0,0,0,1
"13732",0,0.5,0.148148148148148,0,4.80009716289699e-07,1.03860598020787e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0782778864970646,0.0782778864970646,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
"13756",0,0,0.222222222222222,0,9.91275879221518e-06,4.66661317134495e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00195694716242661,0.00391389432485323,0,0,0,0,1,0,1,0.372549019607843,0.796078431372549,0.79,0.04,0.01,0.01,0,0,0,0,1
"13768",0,0,0.0740740740740741,0,2.99168846431719e-06,9.33322634268989e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00195694716242661,0.050880626223092,0,0,0,0,1,0,0.08,0.00392156862745098,1,1,0,1,0.08,0,0,0,0,1
"13783",0,0.5,0.148148148148148,0,5.13498766263399e-07,1.09551589693159e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49706457925636,0.49706457925636,0,0,0,0,1,0,0,1,0.917647058823529,0.92,0.01,0,0,0,0,0,0,1
"13791",0,0,0,0,4.27543537997569e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00391389432485323,0.00391389432485323,0,0,0,0,1,0,0,0.650980392156863,0.0705882352941176,0.05,0.02,0.05,0.11,0.01,0,0,0,1
"13845",0,0,0.0740740740740741,0,2.86889528108029e-06,0.00023475340648534,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0136986301369863,0.0136986301369863,0,0,0,0,1,0,0,1,0.964705882352941,0.96,0.02,0,0,0,0,0,0,1
"13851",0,0,0.0740740740740741,0,1.786082665264e-06,8.30884784166295e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00195694716242661,0.0410958904109589,0,0,0,0,1,0,0.1,0.784313725490196,1,1,0,0,0.01,0.01,0.01,0,0,1
"13903",0,0,0.0740740740740741,0,2.344233498159e-06,0.00150256407629799,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0156555772994129,0.0293542074363992,0,0,0,0,1,0,0.2,0.0313725490196078,1,1,0,0.12,0.04,0,0,0,0,1
"13931",0,0,0.0740740740740741,0,3.25960086410679e-06,3.74182702458452e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0234833659491194,0.025440313111546,0,0,0,0,1,0,0.15,1,1,1,0,0,0,0,0,0,0,1
"13943",0,0,0.0740740740740741,0,3.34890499736999e-06,0.000205444799372625,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0136986301369863,0.0136986301369863,0,0,0,0,1,0,0,0.12156862745098,1,1,0,0.03,0.06,0,0,0,0,1
"13988",0,0,0.0740740740740741,0,2.0763210983694e-06,0.00206511860311195,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0136986301369863,0.0293542074363992,0,0,0,0.07,1,0,0.27,0.125490196078431,1,1,0,0.03,0.03,0,0,0,0,1
"14004",0,0,0.0740740740740741,0,3.72844756373859e-06,6.81496252766533e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0117416829745597,0.0234833659491194,0,0,0,0,1,0,0.25,1,1,1,0,0,0,0,0,0,0,1
"14011",0,0,0.0740740740740741,0,3.54983929721219e-06,0.000108128841775066,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00391389432485323,0.00391389432485323,0,0,0,0,1,0,0,0.352941176470588,0.686274509803922,1,0,0.01,0.02,0,0,0,0,1
"140210",0,0,0.0740740740740741,0,3.40472008065949e-06,0.000132031006799028,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00195694716242661,0.0391389432485323,0,0,0,0,1,0,0.1,0.258823529411765,1,1,0,0.02,0.02,0,0,0,0,1
"14033",0,0,0,0,8.26063232684598e-06,0,0,0,0,0,0,1,0,0,0,0.00120514193893948,0,0,0,0,0,0,0.00195694716242661,0.00195694716242661,0,0,0,0,1,0,0,0.772549019607843,0.172549019607843,0.17,0.02,0.17,0.05,0,0,0,0,1
"14043",0,0,0.0740740740740741,0,2.2772553982116e-06,3.82719189967009e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00391389432485323,0.00782778864970646,0,0,0,0,1,0,0.5,0.572549019607843,1,1,0,0.01,0.02,0,0,0,0,1
"14083",0,0,0.0740740740740741,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195694716242661,0.00391389432485323,0,0,1,1,1,0,1,0.180392156862745,1,1,0,0.02,0.2,0,0,0.91,0.93,1
"14105",0,0,0.0740740740740741,0,3.19262276415939e-06,0.00111443844424222,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00391389432485323,0.00391389432485323,0,0,0,0,1,0,0,0.00784313725490196,1,1,0,0.5,0.07,0,0,0,0,1
"14143",0,0,0.0740740740740741,0,2.88005829773819e-06,0.00167286700209372,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0273972602739726,0.0313111545988258,0,0,0,0,1,0,0.19,0.517647058823529,1,1,0,0.01,0.04,0.01,0.01,0,0,1
"14151",0,0,0.0740740740740741,0,3.96287091355449e-06,0.00119183593098648,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0117416829745597,0.0136986301369863,0,0,0,0,1,0,0.29,1,1,1,0,0,0,0,0,0,0,1
"14181",0,0,0.0740740740740741,0,3.08099259758039e-06,5.19302990103935e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0587084148727984,0.0587084148727984,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
"14222",0,0,0.0740740740740741,0,1.6632894820271e-06,0.00193379897027197,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00195694716242661,0.00391389432485323,0,0,0,0,1,0,1,0.00392156862745098,1,1,0,1,0.04,0,0,0,0,1
"14238",0,0,0.0740740740740741,0,3.66146946379119e-06,0.000260505143802823,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00782778864970646,0.00782778864970646,0,0,0,0,1,0,0,0.0156862745098039,1,1,0,0.25,0.04,0,0,0,0,1
"14242",0,0.5,0.148148148148148,0,5.13498766263399e-07,1.821117335159e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13894324853229,0.295499021526419,0,0,0,0,1,0,0.01,1,0.996078431372549,1,0.01,0,0,0,0,0,0,1
"14292",0,0.5,0.148148148148148,0,4.68846699631799e-07,1.87802725188272e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152641878669276,0.309197651663405,0,0,0,0,1,0,0.01,1,1,1,0,0,0,0,0,0,0,1
"14302",1.83651356265266e-05,0,0.222222222222222,0,1.3730510489217e-05,4.66661317134495e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00195694716242661,0.00391389432485323,0,0,0,0,1,0,1,0.0862745098039216,0.0745098039215686,0.86,0.14,0.05,0,0,0,0,0,1
"14392",0.000532588933169271,0.5,0.148148148148148,0,4.68846699631799e-07,5.97554125599048e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00391389432485323,0.00782778864970646,0,0,0,0,1,0,0.5,1,0.941176470588235,0.94,0.02,0.06,0,0,0,0,0,1
"144110",0,0,0.0740740740740741,0,3.68379549710699e-06,0.000109836139276777,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0313111545988258,0.0313111545988258,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
"14485",0,0.5,0.148148148148148,0,4.91172732947599e-07,1.80688985597807e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135029354207436,0.291585127201566,0,0,0,0,0.99,0.03,0.01,1,0.933333333333333,0.93,0.01,0,0,0,0,0,0,1
"14505",0,0,0.0740740740740741,0,3.56100231387009e-06,0.000104002872812596,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0136986301369863,0.0136986301369863,0,0,0,0,1,0,0,0.0431372549019608,1,1,0,0.09,0.02,0,0,0,0,1
"14526",0,0,0.037037037037037,0,9.29321136770173e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0371819960861057,0.00195694716242661,0.16,0,0,0,0.05,0.63,0,0.501960784313725,0.00392156862745098,0.01,0.22,0.32,0,0.05,0,0,0,1
"14533",0,0,0.0740740740740741,0,3.06982958092249e-06,4.79466048397331e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00195694716242661,0.00782778864970646,0,0.25,0,0,1,0,0.75,1,1,1,0,0,0,0,0,0,0,1
"14555",0,0,0.0740740740740741,0,2.48935271471169e-06,0.000131319632839981,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00782778864970646,0.00978473581213307,0,0,0,0,1,0,0.4,0.803921568627451,1,1,0,0,0.02,0,0,0,0,1
"14561",0,0.5,0.148148148148148,0,3.68379549710699e-07,1.32315556382646e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195694716242661,0.00195694716242661,0,0,0,0,1,0,0,0.16078431372549,0.203921568627451,1,0,1,0.04,0,0,0,0,1
"14573",0,0,0.0740740740740741,0,3.60565438050169e-06,0.000426255276260654,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00782778864970646,0.0176125244618395,0,0,0,0,1,0,0.33,0.0156862745098039,1,1,0,0.25,0.07,0,0.01,0,0,1
"14603",0,0,0,0,2.54293519466961e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00195694716242661,0.00195694716242661,0,0,0,0,1,0,0,0.227450980392157,0.0392156862745098,0.17,0.07,0.17,0,0,0,0,0,1
"14616",0.158399294778792,0,0.62962962962963,0.5,1.99594737843252e-05,0.00141819512475507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195694716242661,0.00195694716242661,0,0,1,1,1,0,0,0.0901960784313725,0.0235294117647059,0.26,0.13,0.04,0,0,0,0.26,1,1
"14633",0,0,0.0740740740740741,0,3.53867628055429e-06,0.000112254810737535,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00195694716242661,0.00195694716242661,0,0,0,0,1,0,0,0.00392156862745098,1,1,0,1,0.04,0,0,0,0,1
"14646",0,0,0.0740740740740741,0,3.70612153042279e-06,0.00019833105978216,0,0,0,0.0099009900990099,0,1,0,1,0,0,0,0,0,0,0,0,0.0450097847358121,0.0450097847358121,0,0,0,0,1,0,0,0.552941176470588,1,1,0,0.01,0.02,0.01,0,0,0,1
"14672",0,1,0.444444444444444,0,3.34890499736999e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00391389432485323,0.00195694716242661,0,0,0,0,0.5,1,0,1,0.145098039215686,0.15,0.01,0.66,0,0,0,0,0,1
"14681",0,0,0.0740740740740741,0,2.2437663482379e-06,0.00113535283863819,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00587084148727984,0.0136986301369863,0,0,0,0,1,0,0.29,0.0941176470588235,1,1,0,0.04,0.04,0,0,0,0,1
"14703",0,0,0.0740740740740741,0,3.38239404734369e-06,0.00019633921269683,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00587084148727984,0.00587084148727984,0,0,0,0,1,0,0,0.47843137254902,0.286274509803922,0.6,0.03,0.01,0,0,0,0,0,1
"14743",0,0,0.0740740740740741,0,4.08566409679139e-06,0.000407190454158208,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0313111545988258,0.0313111545988258,0,0,0,0,1,0,0,0.772549019607843,1,1,0,0.01,0.02,0,0,0,0,1
"147810",0,0,0.0740740740740741,0,2.2995814315274e-06,0.000713508080923625,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0136986301369863,0.0176125244618395,0,0,0,0,1,0,0.22,0.0274509803921569,1,1,0,0.14,0.05,0,0,0,0,1
"14793",0,0,0.0740740740740741,0,3.65030644713329e-06,9.39013625941361e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0156555772994129,0.0156555772994129,0,0,0,0,1,0,0,0.0313725490196078,0.988235294117647,1,0,0.12,0.04,0,0,0,0,1
"14807",0,0.5,0.185185185185185,0,1.1721167490795e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00391389432485323,0.00391389432485323,0,0,0,0,1,0,0,1,0.36078431372549,0.36,0.01,0.01,0,0,0,0,0,1
"14811",0,0,0,0,2.1432991983168e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00391389432485323,0.00391389432485323,0,0,0,0,1,0,0,0.294117647058824,0.125490196078431,0.19,0.05,0.19,0.06,0,0,0,0,1
"14842",0,0,0.0740740740740741,0,2.43353763142219e-06,0.000403918133946595,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0156555772994129,0.0156555772994129,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
"14863",0,0,0.0740740740740741,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195694716242661,0.00195694716242661,0,0,1,1,1,0,0,0.0156862745098039,0.996078431372549,1,0,0.25,0.25,0,0,1,0.89,1
"14895",0,0,0.0740740740740741,0,2.2884184148695e-06,0.000691170938609566,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0626223091976517,0.0626223091976517,0,0,0,0,1,0,0,0.772549019607843,1,1,0,0.01,0.02,0,0,0,0,1
"14911",0.157132100420562,0.5,0.037037037037037,0,1.6298004320534e-06,1.49388531399762e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195694716242661,0.00195694716242661,0,0,0,0,1,0,0,1,0.0117647058823529,0.01,0.38,0.7,0,0,0,0,0,1
"14921",0,0,0.0740740740740741,0,2.4000485814485e-06,0.000627147282295382,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00391389432485323,0.00391389432485323,0,0,0,0,1,0,0,0.00784313725490196,1,1,0,0.5,0.05,0,0,0,0,1
"14931",0,0,0.0740740740740741,0,3.50518723058059e-06,0.000292374697168106,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00195694716242661,0.00195694716242661,0,0,0,0,1,0,0,0.388235294117647,1,1,0,0.01,0.03,0,0,0,0,1
"14943",0,0.5,0.148148148148148,0,5.02335749605499e-07,1.86379977270179e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.587084148727984,0.587084148727984,0,0,0,0,1,0,0,1,0.984313725490196,0.98,0.01,0,0,0,0,0,0,1
"149710",0,0,0.0740740740740741,0,3.38239404734369e-06,0.00415840761500214,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0489236790606654,0.0489236790606654,0,0,0,0,1,0,0,0.525490196078431,1,1,0,0.01,0.01,0,0,0,0,1
"15012",0,0,0.222222222222222,0,1.87985200519036e-05,4.69506812970681e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00195694716242661,0.00195694716242661,0,0,0,0,1,0,0,0.105882352941176,0.152941176470588,0.22,0.11,0.04,0.05,0.04,0,0.04,0,1
"150210",0,0,0,0,2.73493908118549e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00391389432485323,0.00391389432485323,0,0,0,0,1,0,0,0.0313725490196078,0.341176470588235,0.25,0.38,0.25,0.02,0,0,0,0,1
"15034",0,1,0.444444444444444,0,3.34890499736999e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195694716242661,0.00195694716242661,0,0,0,0,1,0,0,0.12156862745098,0.513725490196078,1,0,1,0.39,0,0,0,0,1
"15047",0,0,0,0,9.29321136770173e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332681017612524,0.0332681017612524,0,0,0,0,1,0,0,0.341176470588235,0.180392156862745,0.53,0.03,0.53,0,0,0,0,0,1
"15055",0,0,0.0740740740740741,0,2.4781896980538e-06,0.000947834663033538,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0293542074363992,0.0293542074363992,0,0,0,0,1,0,0,0.576470588235294,1,1,0,0.01,0.01,0,0,0,0,1
"15061",0,0,0.0740740740740741,0,2.50051573136959e-06,4.93693527578261e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0136986301369863,0.0136986301369863,0,0,0,0,1,0,0,0.176470588235294,1,1,0,0.02,0.05,0,0,0,0,1
"15073",1.83651356265266e-05,0,0.222222222222222,0,9.48856415921498e-06,4.62393073380216e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00195694716242661,0.00782778864970646,0,0,0,0,1,0,1,0.698039215686274,0.650980392156863,0.59,0.02,0.01,0.01,0,0,0,0,1
"15081",0,0,0.0740740740740741,0,2.344233498159e-06,0.000265057937140721,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0136986301369863,0.0136986301369863,0,0,0,0,1,0,0,1,1,1,0,0.01,0,0,0,0,0,1
"15092",0,0,0.0740740740740741,0,3.27076388076469e-06,0.000104145147604406,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0391389432485323,0.0626223091976517,0,0,0.05,0.03,1,0,0.12,0.196078431372549,1,1,0,0.02,0.01,0,0,0.02,0.01,1
"15113",3.67302712530532e-05,0,0,0,0.0244985684547438,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00391389432485323,0.00391389432485323,0,0,0,0,1,0,0,0.662745098039216,0.329411764705882,0.5,0.02,0.5,0,0,0,0,0,1
"15121",0,0,0.0740740740740741,0,2.3888855647906e-06,3.7845094621273e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0195694716242661,0.0234833659491194,0,0,0,0,1,0,0.25,0.0470588235294118,1,1,0,0.08,0.02,0,0,0,0,1
"15142",0,0,0.0740740740740741,0,2.53400478134329e-06,0.000187375900812844,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0352250489236791,0.0469667318982387,0,0,0,0,1,0,0.08,0.250980392156863,1,1,0,0.02,0.02,0,0,0,0,1
"15161",0,0,0.0740740740740741,0,2.48935271471169e-06,0.000335483959086323,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00978473581213307,0.0215264187866928,0,0,0,0,1,0,0.27,0.501960784313725,1,1,0,0.01,0.03,0,0,0,0,1
"15173",0,0,0.0740740740740741,0,2.44470064808009e-06,0.000119653099911619,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0117416829745597,0.0117416829745597,0,0,0,0,1,0,0,0.0470588235294118,1,1,0,0.08,0.01,0,0,0,0,1
"151910",0,0,0.0740740740740741,0,2.0539950650536e-06,0.00011140116198668,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0332681017612524,0.0665362035225049,0,0,0,0,1,0,0.09,0.0666666666666667,1,1,0,0.06,0.01,0,0,0,0,1
"15201",0,0,0.0740740740740741,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195694716242661,0.00391389432485323,0,0,1,1,1,0,1,0.00784313725490196,0.156862745098039,1,0,0.5,0.38,0,0,1,1,1
"15215",0,0,0,0,1.35519022226906e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0234833659491194,0.0234833659491194,0,0,0,0,1,0,0,0.815686274509804,0.541176470588235,0.64,0.01,0.64,0.01,0,0,0,0,1
"15231",0,1,0.37037037037037,0,7.14433066105599e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195694716242661,0.00195694716242661,0,0,0,0,1,0,0,0.301960784313725,0.00392156862745098,0.01,0.94,0.01,0,0,0,0.9,0,1
"15273",0,0,0.0740740740740741,0,2.344233498159e-06,0.000256236900048544,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0195694716242661,0.0195694716242661,0,0,0,0,1,0,0,0.27843137254902,1,1,0,0.01,0.02,0,0,0,0,1
"15281",0,0,0.0740740740740741,0,2.4670266813959e-06,0.00106321951919088,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0156555772994129,0.0176125244618395,0,0,0,0,1,0,0.22,0.156862745098039,1,1,0,0.03,0.03,0,0,0,0,1
"15294",0,0,0.0740740740740741,0,3.36006801402789e-06,0.00019633921269683,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00978473581213307,0.00978473581213307,0,0,0,0,1,0,0,1,0.968627450980392,0.97,0.01,0,0,0,0,0,0,1
"15301",0,0,0.111111111111111,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195694716242661,0.00195694716242661,1,1,0,0,1,0,0,0.494117647058824,0.00392156862745098,0.01,0.05,0.01,0,0.01,1,0,0,1
"15322",0,0.5,0.148148148148148,0,4.80009716289699e-07,1.15242581365531e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277886497064579,0.277886497064579,0,0,0,0,1,0,0,1,0.650980392156863,0.65,0.01,0,0,0,0,0,0,1
"15334",0,0,0.222222222222222,0,9.39926002595178e-06,4.75197804643052e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00195694716242661,0.00587084148727984,0,0,0,0,1,0,1,0.47843137254902,0.490196078431373,0.57,0.06,0.01,0.02,0.01,0.01,0,0,1
"15371",0,0.5,0.148148148148148,0,4.91172732947599e-07,6.26009083960907e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318982387475538,0.318982387475538,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
"15402",0,0,0.0740740740740741,0,2.63447193126439e-06,9.48972861368012e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00978473581213307,0.0136986301369863,0,0,0,0,1,0,0.29,1,1,1,0,0,0,0,0,0,0,1
"15426",0,0.5,0.148148148148148,0,5.13498766263399e-07,1.97761960614923e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.493150684931507,0.493150684931507,0,0,0,0,1,0,0,1,0.988235294117647,0.99,0.01,0,0,0,0,0,0,1
"15461",1.83651356265266e-05,0.5,0.185185185185185,0,1.1721167490795e-06,2.07721196041574e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195694716242661,0.00195694716242661,0,0,0,0,1,0,0,1,0.964705882352941,0.96,0.01,0,0,0,0,0,0,1
"15513",0,0,0.0740740740740741,0,2.4000485814485e-06,4.79466048397331e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0332681017612524,0.0332681017612524,0,0,0,0,1,0,0,0.325490196078431,1,1,0,0.01,0.02,0,0,0,0,1
"15526",0,0,0.0740740740740741,0,3.27076388076469e-06,4.2113338375552e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00587084148727984,0.00782778864970646,0,0,0,0,1,0,0.5,0.847058823529412,1,1,0,0,0.02,0,0,0,0.02,1
"15545",0,0,0.0740740740740741,0,2.79075416447499e-06,0.000312435442813217,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0332681017612524,0.0704500978473581,0,0,0,0,1,0,0.06,1,1,1,0,0,0,0.01,0.01,0,0,1
"15555",0,0,0.0740740740740741,0,3.30425293073839e-06,0.000215973133966513,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0176125244618395,0.0176125244618395,0,0,0,0,1,0,0,0.141176470588235,1,1,0,0.03,0.01,0,0,0,0,1
"15573",0,0,0,0,2.29511622486424e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0117416829745597,0.0117416829745597,0,0,0,0,1,0,0,0.0823529411764706,0.192156862745098,0.57,0.14,0.57,0.04,0.05,0,0,0,1
"15581",0,0,0.0740740740740741,0,3.71728454708069e-06,0.000188656373939128,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0234833659491194,0.0234833659491194,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
